
language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.88  T=1.44 s (858.9 files/s, 115777.5 lines/s)"
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/MessageArea/View.tsx,5,1,60
TypeScript,./walter-client/packages/ai-director/src/pages/Header/View.tsx,5,1,60
TypeScript,./walter-client/src/pages/CallflowEditorPage/CallflowDocumentEditor.tsx,7,0,60
Python,./walter-server/walter_tornado/endpoint_handlers/utils/auth.py,20,15,60
TypeScript,./walter-client/packages/ai-director/src/components/ChatsListDrawer/DrawerContent.tsx,3,0,59
TypeScript,./walter-client/packages/ai-director/src/pages/MomentsPage/update-intent.gql.ts,5,0,59
TypeScript,./walter-client/src/App.tsx,10,9,59
TypeScript,./walter-client/packages/ai-director/src/components/ChatSearchExampleListener/ChatSearchExampleListener.tsx,6,2,58
TypeScript,./walter-client/packages/ai-director/src/pages/AgentClosedConversations/index.tsx,4,1,58
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/Container.tsx,1,0,58
TypeScript,./walter-client/src/components/Chat/ObjectionList/ObjectionList.tsx,7,0,58
TypeScript,./walter-client/packages/ai-director/src/AgentNavMenu.tsx,5,5,57
TypeScript,./walter-client/packages/ai-director/src/components/ChatCount/chat-count.gql.ts,4,0,57
TypeScript,./walter-client/packages/ai-director/src/components/ChatsListDrawer/chats-for-chat-drawer.gql.ts,4,0,57
TypeScript,./walter-client/packages/ai-director/src/pages/AgentProgression/ChatsListDrawer/Styled.tsx,9,0,57
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/View.tsx,2,0,57
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/CheckBox.tsx,3,0,57
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/PlayIndicator.tsx,5,0,57
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/GoLiveButton.tsx,5,0,57
TypeScript,./walter-client/packages/ai-director/src/utils/optimizely-featured-enabled.ts,9,0,57
TypeScript,./walter-client/src/components/EndCallButton/EndCallButton.tsx,5,1,57
TypeScript,./walter-client/src/components/Intercom/SmallVersion.tsx,5,0,57
TypeScript,./walter-client/packages/ai-director/src/GlobalStyles.tsx,16,0,56
TypeScript,./walter-client/packages/ai-director/src/components/MessageWindowModal/View.tsx,3,0,56
TypeScript,./walter-client/packages/ai-director/src/pages/ClosedConversationDetails/TopBar/View.tsx,4,0,56
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/Styled.tsx,7,0,56
TypeScript,./walter-client/src/pages/AgentPerformanceMetrics/todays-chats-performance.tsx,4,0,56
JavaScript,./integrations/cresta-for-outreach/outreach-observer.js,6,4,55
Python,./models/common/src/greyparrot/common/datetime.py,23,18,55
TypeScript,./walter-client/packages/ai-director/src/components/CopyTranscriptButton/CopyableTranscript.tsx,6,1,55
TypeScript,./walter-client/packages/ai-director/src/pages/AgentProgression/BehaviorHeatMap/Styled.tsx,9,5,55
TypeScript,./walter-client/src/pages/PopupWindowPage/PopupWindowPage.tsx,11,7,55
Python,./walter-server/bin/import-users.py,14,12,55
TypeScript,./ai-agent/src/stats.ts,9,2,54
Bourne Shell,./db/apply-migrations.staging.sh,14,5,54
JSON,./integrations/zoom/daemon/zoom-web-app/package.json,0,0,54
TypeScript,./walter-client/packages/ai-director/src/components/ChatCount/ChatCount.tsx,2,0,54
TypeScript,./walter-client/packages/ai-director/src/components/IntentExampleFastAddMenu/insert-intents.gql.ts,6,0,54
TypeScript,./walter-client/packages/ai-director/src/pages/AgentProgression/TileContent/IndividualTileContent.tsx,5,0,54
XML,./windows/audiograb/audiograb_dll.vcxproj.filters,0,0,54
HTML,./walter-client/callflows/example_structure.html,10,0,53
TypeScript,./walter-client/packages/ai-director/src/components/ChatsWithUnseenMessage/ChatsWithUnseenMessageListener.tsx,8,4,53
TypeScript,./walter-client/packages/ai-director/src/pages/AgentProgression/ComplianceLevelBar.tsx,4,0,53
TypeScript,./walter-client/packages/ai-director/src/pages/Header/Container.tsx,6,0,53
TypeScript,./walter-client/packages/ai-director/src/utils/track-voice-event-types.ts,10,0,53
TypeScript,./walter-client/src/components/TrackingListener/index.tsx,5,14,53
TypeScript,./walter-client/src/pages/Logout/__tests__/index.test.tsx,3,2,53
TypeScript,./windows/electron_app/src/window-api/events.ts,14,0,53
TypeScript,./walter-client/packages/ai-director/src/components/WidgetTemplateSearch/View.tsx,4,0,52
JavaScript,./walter-client/src/setupProxy.js,1,2,52
Python,./walter-server/bin/walter-server-scale-test.py,13,0,52
HTML,./windows/electron_app/status_page/status.html,2,4,52
Python,./models/actions/src/greyparrot/actions/classifiers/bert_embedding.py,13,6,51
TypeScript,./walter-client/packages/ai-director/src/components/ChatDurationFilter/ChatDurationFilterProvider.tsx,7,0,51
TypeScript,./walter-client/packages/ai-director/src/components/ChatsListDrawer/Container.tsx,2,0,51
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/index.tsx,2,0,51
TypeScript,./walter-client/src/components/Chat/NotesOrTranscriptPicker.tsx,6,1,51
Python,./walter-server/misc/upload_to_analyticsdb/analytics_db.py,15,16,51
XML,./windows/audiograb/audiograb_lib.vcxproj.filters,0,0,51
TypeScript,./ai-agent/src/index.ts,15,5,50
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/agents-and-teams-for-select.gql.ts,5,0,50
Python,./walter-server/bin/utils/amazon_transcribe.py,10,0,50
Bourne Shell,./db/apply-migrations.prod.sh,14,10,49
TypeScript,./walter-client/packages/ai-director/src/components/AudioPlayer/AudioTranscript.tsx,3,0,49
TypeScript,./walter-client/packages/ai-director/src/components/StreamingAudioPlayer/StreamingAudioPlayerProvider.tsx,9,2,49
TypeScript,./walter-client/packages/uicommon/src/chat/MessageBubble/__tests__/Styled.test.tsx,8,0,49
TypeScript,./walter-client/src/components/Chat/queries/chat-messages-query.gql.ts,5,0,49
TypeScript,./walter-client/src/components/Chat/queries/widget-templates-query.gql.ts,6,2,49
TypeScript,./walter-client/src/components/Intercom/BigVersion.tsx,3,0,49
TypeScript,./walter-client/src/pages/CallflowEditorPage/insert-callflow-intents.gql.ts,5,0,49
Python,./walter-server/walter_tornado/redis_client.py,12,8,49
C/C++ Header,./windows/audiograb/audiograb_grabber.h,16,2,49
JavaScript,./windows/electron_app/status_page/status.js,7,0,49
TypeScript,./walter-client/packages/ai-director/src/components/ActiveMomentsProvider/index.tsx,6,0,48
TypeScript,./walter-client/packages/ai-director/src/components/DateRangePicker/DateRangePicker.tsx,6,0,48
TypeScript,./walter-client/packages/ai-director/src/components/IntentExampleFastAddMenu/IntentExampleFastAddMenu.tsx,4,0,48
TypeScript,./walter-client/packages/ai-director/src/components/NewMomentSelector/NewMomentSelector.tsx,4,0,48
TypeScript,./walter-client/packages/ai-director/src/components/SortDurationArrows/SortDurationArrowsProvider.tsx,7,0,48
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/agent-teams.gql.ts,6,0,48
C/C++ Header,./windows/audiograb/audiograb_channel.h,11,3,48
Python,./models/actions/refreshable_classifiers.py,13,7,47
TypeScript,./walter-client/packages/ai-director/src/components/ChatSearchExampleListener/ChatSearchExampleChatIdsProvider.tsx,6,0,47
TypeScript,./walter-client/packages/ai-director/src/components/DatePickerNormalized/RangePickerNormalized.tsx,5,0,47
TypeScript,./walter-client/packages/ai-director/src/pages/ClosedConversationDetails/ChatList/Styled.tsx,5,0,47
TypeScript,./walter-client/packages/ai-director/src/utils/analytics.ts,2,0,47
TypeScript,./walter-client/packages/uicommon/src/components/FullTextSearch/FullTextSearchProvider.tsx,7,0,47
TypeScript,./walter-client/src/components/IdentifyCaller/identify-props.gql.ts,4,0,47
TypeScript,./walter-client/src/pages/CallflowEditorPage/insert-behaviors-for-callflow.gql.ts,4,0,47
Python,./walter-server/walter_tornado/endpoint_handlers/deprecated.py,13,6,47
TypeScript,./walter-client/packages/ai-director/src/components/CopyTranscriptButton/__tests__/CopyTranscriptButton.test.tsx,5,2,46
TypeScript,./walter-client/packages/ai-director/src/components/CustomerTypeFilter/CustomerTypeFilterProvider.tsx,7,0,46
TypeScript,./walter-client/packages/ai-director/src/pages/ClosedConversationDetails/ChatList/ChatList.tsx,6,0,46
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/ActiveRoutesState.tsx,7,0,46
TypeScript,./walter-client/packages/uicommon/src/chat/PendingMessages/PendingMessages.tsx,6,29,46
CSS,./windows/electron_app/status_page/status.css,7,0,46
CSS,./windows/recorder_app/public/index.css,7,0,46
TypeScript,./ai-agent/src/microservices/chat-ai/utils.ts,10,16,45
TypeScript,./walter-client/packages/ai-director/src/components/FullTextSearch/View.tsx,7,9,45
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/ChatList.tsx,1,0,45
TypeScript,./walter-client/packages/uicommon/src/components/HintCard/Styled.tsx,6,0,45
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/PageNavigation.tsx,1,0,45
TypeScript,./walter-client/src/components/IdentifyCaller/View.tsx,6,0,45
TypeScript,./walter-client/packages/ai-director/src/components/SetSearchParamProvider/index.tsx,8,0,44
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/MultiSelect.tsx,5,0,44
Python,./walter-server/bin/insert-user.py,9,0,44
Python,./windows/electron_app/build.py,10,0,44
Python,./models/actions/auth.py,15,9,43
TypeScript,./walter-client/packages/ai-director/src/components/ChatsWithUnseenMessage/ChatsWithUnseenMessageProvider.tsx,7,0,43
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/HoverIndicator.tsx,4,0,43
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/insert-new-team.gql.ts,5,0,43
TypeScript,./walter-client/src/components/ElectronTitleBar/ElectronTitleBar.tsx,5,0,43
Python,./walter-server/tests/integration/test_transcription_timing.py,18,29,43
HTML,./windows/recorder_app/public/index.html,0,7,43
TypeScript,./walter-client/packages/ai-director/src/components/BehaviorLabelList/IntentExampleList.tsx,4,0,42
TypeScript,./walter-client/packages/ai-director/src/components/IntentSearch/Container.tsx,3,0,42
TypeScript,./walter-client/packages/ai-director/src/pages/ActionsPage/DeleteTriggerLink/DeleteTriggerLink.tsx,4,0,42
TypeScript,./walter-client/packages/ai-director/src/pages/ActionsPage/Styled.tsx,9,0,42
TypeScript,./walter-client/packages/ai-director/src/pages/MomentsPage/insert-intent.gql.ts,5,0,42
TypeScript,./walter-client/packages/uicommon/src/chat/CopyTranscriptButton/__tests__/CopyTranscriptButtonContainer.test.tsx,7,2,42
TypeScript,./walter-client/src/components/Chat/Callflow/insert-moment-detection.gql.tsx,4,0,42
TypeScript,./walter-client/src/components/Notes/NotesSelectionDropdown.tsx,4,0,42
TypeScript,./walter-client/src/typings/models.ts,4,0,42
Python,./walter-server/misc/upload_to_ai_director/hermes_db.py,12,14,42
TypeScript,./windows/recorder_app/src/main.ts,10,15,42
TypeScript,./walter-client/packages/ai-director/src/components/WidgetTemplateSearch/WidgetTemplateSelectionProvider.tsx,6,0,41
Python,./app/actions/get_test_set_f1.py,10,0,40
TypeScript,./walter-client/packages/ai-director/src/components/BehaviorLabelList/ExampleInfoWrapper.tsx,3,0,40
TypeScript,./walter-client/packages/ai-director/src/components/ChatsListDrawer/View.tsx,7,0,40
TypeScript,./walter-client/packages/ai-director/src/components/IntentDrawer/DeleteIntentLink.tsx,5,0,40
TypeScript,./walter-client/packages/ai-director/src/components/IntentDrawer/View.tsx,4,0,40
TypeScript,./walter-client/packages/ai-director/src/pages/ClosedConversationDetails/TopBar/chat-details.gql.tsx,5,0,40
TypeScript,./walter-client/packages/ai-director/src/pages/MomentsPage/get-intents.gql.ts,4,0,40
TypeScript,./walter-client/packages/uicommon/src/chat/MessageBubble/fixtures/flycheck_ParsingEmail.fixture.ts,1,3,40
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/PostChatSurvey/PostChatSurveyPanel.tsx,3,0,40
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/PreChatSurvey/PreChatSurveyPanel.tsx,3,0,40
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/ShoppingCart.tsx,1,0,40
TypeScript,./walter-client/src/UsedWidgetsProvider/latest-widget-subscription.gql.ts,6,0,40
Python,./walter-server/bin/utils/deepgram_transcribe.py,5,1,40
Markdown,./README.md,22,0,39
JavaScript,./integrations/cresta-for-outreach/background.js,6,3,39
Python,./models/common/src/greyparrot/common/logger.py,11,0,39
Python,./models/common/tests/test_typing.py,20,2,39
TypeScript,./walter-client/packages/ai-director/src/components/ChatSearchMatchBadge/index.tsx,2,0,39
TypeScript,./walter-client/packages/ai-director/src/components/CopyTranscriptButton/CopyTranscriptButtonContainer.tsx,3,0,39
TypeScript,./walter-client/packages/ai-director/src/components/DefaultChatRedirect/DefaultChatRedirect.tsx,2,0,39
TypeScript,./walter-client/packages/ai-director/src/components/PageTracker/index.tsx,10,2,39
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/WidgetTextFieldEditor.tsx,4,0,39
TypeScript,./walter-client/packages/uicommon/src/chat/MessageBubble/__tests__/ParsingHtml.test.ts,2,0,39
TypeScript,./walter-client/src/components/LogoutMenu/LogoutMenu.tsx,8,0,39
TypeScript,./ai-agent/src/pipelines/actions/insert-current-actions.ts,5,1,38
JavaScript,./integrations/zoom/calendar/index.js,7,1,38
Python,./models/actions/subscriptions.py,14,64,38
TypeScript,./walter-client/packages/ai-director/src/pages/MomentsPage/intents-subscription.gql.ts,4,0,38
TypeScript,./walter-client/src/components/Chat/Hints/HintBar.tsx,5,1,38
TypeScript,./walter-client/src/components/Chat/TimeElapedDisplay.tsx,8,0,38
Python,./walter-server/bin/wav2lines/recognize-aws.py,16,0,38
Python,./bin/add-noise.py,13,10,37
SQL,./db/migrations/migrations/1603296340596_switch_to_widget_templates/up.sql,20,0,37
Markdown,./integrations/zoom/daemon/zoom-web-app/LICENSE.md,21,0,37
TypeScript,./walter-client/packages/ai-director/src/components/AudioPlayer/BehaviorFooter.tsx,6,2,37
TypeScript,./walter-client/packages/ai-director/src/components/DateRangeSearch/Container.tsx,3,0,37
TypeScript,./walter-client/packages/ai-director/src/components/StreamingAudioPlayer/SpooledAudio.ts,6,1,37
TypeScript,./walter-client/packages/ai-director/src/components/Visible/index.tsx,3,0,37
TypeScript,./walter-client/packages/ai-director/src/pages/IntentsQAPage/all-intents.gql.tsx,4,0,37
TypeScript,./walter-client/packages/uicommon/src/chat/CopyTranscriptButton/CopyTranscriptButtonContainer.tsx,3,0,37
TypeScript,./walter-client/packages/uicommon/src/type-declarations/react-html-parser.d.ts,3,0,37
TypeScript,./walter-client/src/components/Chat/queries/insert-used-widgets-mutation.gql.tsx,4,0,37
TypeScript,./walter-client/src/components/RefreshAppLink/index.tsx,3,0,37
Python,./integrations/event-broker/server.py,10,0,36
TypeScript,./walter-client/packages/ai-director/src/components/DatePickerNormalized/DatePickerMenu.tsx,5,0,36
TypeScript,./walter-client/packages/ai-director/src/pages/IntentsQAPage/IntentsQAPage.tsx,5,0,36
TypeScript,./walter-client/packages/ai-director/src/pages/IntentsQAPage/intent-detections.gql.tsx,5,0,36
TypeScript,./walter-client/packages/ai-director/src/pages/MomentsPage/types.ts,4,0,36
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/WidgetTextAreaInput.tsx,4,0,36
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/AgentAndTeamSelect.tsx,1,0,36
TypeScript,./walter-client/src/components/Chat/Callflow/Widgets/update-selection-moment-detection.gql.tsx,5,0,36
Python,./agent-progression-api/utils.py,12,9,35
TypeScript,./ai-agent/src/optimizely.ts,10,0,35
Python,./models/common/src/greyparrot/common/refactor.py,18,18,35
JavaScript,./walter-client/config-overrides.js,1,0,35
TypeScript,./walter-client/packages/ai-director/src/components/ActiveIntentsProvider/get-intents-and-examples.gql.ts,4,0,35
TypeScript,./walter-client/packages/ai-director/src/components/ChatCount/View.tsx,1,6,35
TypeScript,./walter-client/packages/ai-director/src/components/IntentExampleFastAddMenu/insert-intent-examples.gql.ts,6,0,35
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/ChatTuneInListener.tsx,7,2,35
SQL,./db/migrations/migrations/1601061512733_replace_manual_trigger_with_trigger/up.sql,12,0,34
Python,./experimental/el-kb-scraper/elkb/middlewares.py,24,45,34
Python,./models/actions/setup.py,7,4,34
TypeScript,./walter-client/packages/ai-director/src/components/BehaviorLabelList/BehaviorLabelProgress.tsx,4,0,34
TypeScript,./walter-client/packages/ai-director/src/pages/AgentClosedConversations/SetAgentFilterToCurrentAgent.tsx,5,3,34
TypeScript,./walter-client/packages/ai-director/src/pages/IntentsQAPage/intents-dataset-subscription.gql.tsx,5,0,34
TypeScript,./walter-client/packages/uicommon/src/chat/PendingMessages/__tests__/utils.test.ts,1,0,34
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/PostChatSurvey/PostChatSurvey.tsx,3,0,34
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/PreChatSurvey/PreChatSurvey.tsx,3,0,34
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/ViewedProducts.tsx,1,0,34
TypeScript,./walter-client/src/components/Intercom/Intercom.tsx,9,0,34
TypeScript,./walter-client/src/components/Notes/update-notes-mutation.gql.tsx,5,0,34
TypeScript,./walter-client/src/components/UserSettings/UserSettingsFetcher.tsx,2,0,34
TypeScript,./walter-client/src/components/UserSettings/user-settings-query.gql.ts,5,0,34
TypeScript,./ai-agent/src/pipelines/get-chat-state.ts,2,1,33
TypeScript,./integrations/cisco-cti/src/cti-parser.ts,4,0,33
Python,./models/common/src/greyparrot/common/path.py,13,4,33
TypeScript,./walter-client/packages/ai-director/src/components/ActiveBehaviorsProvider/index.tsx,2,0,33
TypeScript,./walter-client/packages/ai-director/src/components/ActiveIntentsProvider/ActiveIntentsProvider.tsx,2,0,33
TypeScript,./walter-client/packages/ai-director/src/components/ChatSearchExampleListener/APICaller.tsx,3,0,33
TypeScript,./walter-client/packages/ai-director/src/components/FullTextSearch/Container.tsx,7,0,33
TypeScript,./walter-client/packages/ai-director/src/pages/ClosedConversationDetails/FilterBar/FilterBar.tsx,2,0,33
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationDetails/TopBar/chat-details.gql.tsx,5,0,33
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/MessageArea/BackToLiveScroll.tsx,2,0,33
TypeScript,./walter-client/packages/uicommon/src/chat/MessageWindow/Styled.tsx,4,0,33
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/ExistingTeamsList.tsx,2,0,33
TypeScript,./walter-client/src/components/Chat/queries/moments-query.gql.ts,6,0,33
TypeScript,./walter-client/src/components/UserSettings/Provider.tsx,8,0,33
Python,./walter-server/misc/upload_to_analyticsdb/main.py,8,0,33
XML,./windows/audiograb_lib/audiograb_lib.vcxproj.filters,0,0,33
TypeScript,./windows/cisco_cti_monitor/src/cisco-cti/cti-parser.ts,4,0,33
SQL,./db/migrations/migrations/1600887077096_intents_and_triggers_updates/up.sql,2,0,32
JSON,./integrations/cresta-for-outreach/manifest.json,0,0,32
Python,./models/common/src/greyparrot/common/chat_event.py,10,5,32
make,./models/pkg_template/Makefile,8,0,32
TypeScript,./walter-client/packages/ai-director/src/components/BehaviorLabelList/View.tsx,4,0,32
TypeScript,./walter-client/packages/ai-director/src/pages/AgentProgression/ChatsListDrawer/ChatDDXQuery.gql.tsx,4,0,32
TypeScript,./walter-client/packages/ai-director/src/pages/ClosedConversationDetails/TopBar/Styled.tsx,5,0,32
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/TimeCompletedLabel.tsx,6,0,32
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/VisualCallFlowEditor.tsx,1,0,32
TypeScript,./walter-client/src/components/BaseTitleBar/BaseTitleBar.tsx,5,0,32
TypeScript,./walter-client/src/components/DispositionConfirmation/save-call-disposition.gql.ts,4,0,32
TypeScript,./walter-client/src/netlify-functions/utils/notify-walter-server-login.ts,2,5,32
TypeScript,./walter-client/src/util/optimizely-featured-enabled.ts,5,0,32
TypeScript,./ai-agent/src/pipelines/actions/predict-current-actions.ts,4,4,31
Bourne Shell,./ci-deploy.sh,4,2,31
Python,./models/common/src/greyparrot/common/picklers.py,9,13,31
TypeScript,./walter-client/packages/ai-director/src/components/AudioPlayer/MessageTextWithHighlight.tsx,5,0,31
TypeScript,./walter-client/packages/ai-director/src/components/CopyTranscriptButton/transcript-messages.gql.ts,5,0,31
TypeScript,./walter-client/packages/ai-director/src/components/IntentMessageLabeling/insert-intent-example.gql.ts,5,0,31
TypeScript,./walter-client/packages/uicommon/src/chat/CopyTranscriptButton/transcript-messages.gql.ts,5,0,31
TypeScript,./walter-client/packages/uicommon/src/chat/MessageWindow/__tests__/ScrollContainer.test.tsx,2,2,31
TypeScript,./walter-client/packages/uicommon/src/components/HintCard/__tests__/HintCard.test.tsx,4,0,31
TypeScript,./walter-client/packages/uicommon/src/index.ts,2,0,31
TypeScript,./walter-client/src/components/Notes/update-used-widgets-mutation.gql.tsx,5,0,31
TypeScript,./walter-client/src/netlify-functions/utils/make-jwt.ts,5,2,31
TypeScript,./walter-client/src/tracking-components/CallLength.tsx,3,0,31
Markdown,./windows/recorder_app/README.md,14,0,31
SQL,./db/migrations/migrations/1602048163557_add_triggers_support/down.sql,23,0,30
TypeScript,./walter-client/packages/uicommon/src/chat/MessageWindow/__tests__/sort-messages-and-hints.test.ts,3,0,30
TypeScript,./walter-client/src/netlify-functions/utils/get-hasura-url.ts,3,0,30
TypeScript,./walter-client/src/pages/Logout/LogoutPage.tsx,4,0,30
Python,./walter-server/walter_tornado/live_chat_monitoring.py,9,4,30
C++,./windows/audiograb/audiograb_dll.cpp,9,9,30
SQL,./db/migrations/migrations/1603296340596_switch_to_widget_templates/down.sql,20,0,29
JSON,./electron/package.json,0,0,29
Python,./models/actions/redis_client.py,12,5,29
HTML,./walter-client/callflows/exampleexport.html,0,0,29
TypeScript,./walter-client/packages/ai-director/src/components/ChatDurationFilter/Container.tsx,6,0,29
TypeScript,./walter-client/packages/ai-director/src/components/IntentDrawer/insert-intent-audio-example.gql.ts,4,0,29
TypeScript,./walter-client/packages/ai-director/src/components/WidgetTemplateSearch/get-active-widget-template-id.gql.ts,4,0,29
TypeScript,./walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/CallFlowBehavior.tsx,3,0,29
TypeScript,./walter-client/packages/ai-director/src/pages/UsersPage/index.tsx,3,0,29
JavaScript,./walter-client/set-git-data-to-env.js,8,8,29
TypeScript,./walter-client/src/components/EndCallButton/end-chat-mutation.gql.tsx,5,0,29
TypeScript,./walter-client/src/type-declarations/window.d.ts,4,0,29
Python,./walter-server/walter_tornado/endpoint_handlers/login.py,10,6,29
Markdown,./windows/recorder_app/LICENSE.md,10,0,29
Python,./.circleci/update_walter_server_image.py,10,3,28
Python,./app/actions/upload.py,3,0,28
Python,./bin/upload-keywords.py,5,11,28
Python,./integrations/event-broker/event_broker/common.py,6,0,28
Python,./integrations/event-broker/tests/test_redis_publisher.py,10,1,28
Python,./models/common/setup.py,6,0,28
Markdown,./walter-client/README.md,11,0,28
TypeScript,./walter-client/packages/ai-director/src/components/HasScrolledProvider/index.tsx,7,0,28
TypeScript,./walter-client/packages/ai-director/src/components/SortDurationArrows/Container.tsx,5,0,28
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/ContainerState.tsx,1,0,28
TypeScript,./walter-client/packages/uicommon/src/chat/MessageWindow/dismiss-hint.gql.ts,4,0,28
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/Styled.tsx,4,2,28
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/SurveyCard.tsx,2,0,28
TypeScript,./walter-client/src/components/Chat/ObjectionList/objection-list-query.ts,4,0,28
TypeScript,./walter-client/src/pages/CallflowEditorPage/insert-callflow-mutation.gql.tsx,5,0,28
Python,./walter-server/walter_tornado/endpoint_handlers/audio.py,5,1,28
C/C++ Header,./windows/audiograb/audiograb_fifo.h,9,1,28
Python,./models/pkg_template/setup.py,6,0,27
TypeScript,./walter-client/packages/ai-director/src/components/IntentSearch/get-active-intents.gql.ts,4,0,27
TypeScript,./walter-client/packages/ai-director/src/components/LiveAudioTranscript/new-chat-messages-subscription.gql.ts,4,0,27
TypeScript,./walter-client/packages/ai-director/src/pages/ActionsPage/TriggerCreationMenu/ActionsCreationMenu.tsx,4,0,27
TypeScript,./walter-client/packages/ai-director/src/pages/AgentClosedConversations/AgentClosedConvFilterBar.tsx,2,0,27
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/WidgetTemplateWrapper.tsx,3,0,27
TypeScript,./walter-client/packages/uicommon/src/chat/MessageWindow/interpolate-and-sort-messages-and-hints.ts,2,5,27
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/PreChatSurvey/prechat-survey.gql.ts,5,0,27
TypeScript,./walter-client/packages/uicommon/src/components/VisitInfoCollapse/__tests__/SurveyCard.test.tsx,3,0,27
TypeScript,./walter-client/src/components/AudioVolumeMeter/View.tsx,4,0,27
TypeScript,./walter-client/src/components/Chat/queries/new-chat-messages-subscription.gql.ts,4,0,27
TypeScript,./walter-client/src/components/DispositionConfirmation/get-call-dispositions.gql.ts,3,0,27
TypeScript,./walter-client/src/components/Notes/NoteHoverMessage.tsx,4,0,27
TypeScript,./walter-client/src/util/notify-walter-server-logout.ts,2,5,27
Python,./walter-server/setup.py,6,2,27
TypeScript,./windows/cisco_cti_monitor/src/preload.ts,6,0,27
JSON,./db/package.json,0,0,26
Python,./integrations/event-broker/event_broker/api_constants.py,10,0,26
TypeScript,./walter-client/packages/ai-director/src/components/ChatsListDrawer/__tests__/drawer-content.test.tsx,2,0,26
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/StageListState.tsx,6,0,26
TypeScript,./walter-client/packages/uicommon/src/chat/KnowledgeBaseMessage/KnowledgeBaseContainer.tsx,3,0,26
TypeScript,./walter-client/src/util/memory-tracker.ts,0,0,26
Markdown,./bin/good-intent/README.md,13,0,25
Python,./bin/good-intent/paraphrase.py,10,13,25
SQL,./db/migrations/migrations/1600887077096_intents_and_triggers_updates/down.sql,1,0,25
Dockerfile,./integrations/zoom/daemon/Dockerfile,11,3,25
TypeScript,./walter-client/packages/ai-director/src/components/CrestaLogo/CrestaLogo.tsx,2,0,25
TypeScript,./walter-client/packages/ai-director/src/components/IntentDrawer/delete-intent.gql.ts,4,0,25
TypeScript,./walter-client/packages/ai-director/src/pages/ActionsPage/DeleteTriggerLink/delete-trigger.gql.ts,4,0,25
TypeScript,./walter-client/packages/ai-director/src/pages/Analytics/Container.tsx,4,0,25
TypeScript,./walter-client/packages/ai-director/src/pages/Header/HeaderOnlyTitle.tsx,3,0,25
TypeScript,./walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/call-flow-query.gql.ts,5,0,25
TypeScript,./walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/TeamEditModal.tsx,2,0,25
TypeScript,./walter-client/src/active-chat-subscription.gql.ts,5,0,25
TypeScript,./walter-client/src/components/CrestaLogo/CrestaLogo.tsx,2,0,25
TypeScript,./walter-client/src/pages/CallflowEditorPage/call-flow-query.gql.tsx,4,0,25
TypeScript,./walter-client/src/util/auth-data-handler.ts,5,4,25
