entity,n-revs
walter-client/packages/ai-director/src/components/CopyTranscriptButton/CopyTranscriptButtonContainer.tsx,1
db/migrations/migrations/1597261128236_create_table_app_manual_triggers/up.sql,1
integrations/zoom/daemon/zoom-web-app/favicon.ico,1
windows/audiograb/audiograb_lib.cpp,1
audio-integrations/zoom/calendar/create-calendar-service.sh,1
walter-client/migrations/migrations/1601494279779_alter_table_app_triggers_add_check_constraint_has_checklist_or_hint_template/down.sql,1
walter-client/packages/ai-director/src/pages/ConversationDetails/ChatList/Container.tsx,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/ActiveRoutesState.tsx,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/TeamEditModal/View.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/HeatMap/XLabels.tsx,1
walter-client/migrations/migrations/1600894036075_create_checklist_templates_and_checklist_items/up.sql,1
db/migrations/migrations/1609876382939_alter_table_app_used_widgets_add_unique_chat_id_widget_template_id/up.sql,1
audio-integrations/zoom/calendar/Makefile,1
windows/audiograb_lib/audiograb_lib.vcxproj.filters,1
walter-client/packages/ai-director/src/components/CopyTranscriptButton/CopyTranscriptButton.tsx,1
audio-integrations/zoom/calendar/index.js,1
ci-deploy.sh,1
walter-client/packages/ai-director/src/pages/ClosedConversationDetails/ChatList/LoadMore.tsx,1
walter-client/migrations/migrations/1599868239341_create_table_app_intent_detections/up.sql,1
db/migrations/migrations/1599863244471_alter_table_app_manual_triggers_alter_column_intents_id/down.sql,1
walter-client/migrations/migrations/1583797568115_alter_table_public_chatflows_add_column_title/down.sql,1
db/migrations/migrations/1612572921931_create_table_app_moments/up.sql,1
experimental/kb/package.json,1
db/migrations/migrations/1600894036075_create_checklist_templates_and_checklist_items/down.sql,1
experimental/el-kb-scraper/README.md,1
db/migrations/migrations/1612663041574_alter_table_app_moments_alter_column_sid/up.sql,1
db/migrations/migrations/1597261128236_create_table_app_manual_triggers/down.sql,1
walter-client/packages/ai-director/src/components/EngagementIdSearch/View.tsx,1
walter-client/src/pages/Login/LogoutButton.tsx,1
db/migrations/metadata/functions.yaml,1
integrations/zoom/calendar/README.md,1
walter-client/migrations/migrations/1601061512733_replace_manual_trigger_with_trigger/up.sql,1
walter-client/migrations/migrations/1604355279092_drop_chatflows/up.sql,1
walter-client/packages/uicommon/tsconfig.production.json,1
db/migrations/migrations/1594846250474_alter_table_public_notes_add_column_text_area/up.sql,1
walter-server/walter_tornado/endpoint_handlers/fly_on_the_wall.py,1
walter-client/packages/ai-director/src/pages/AgentProgression/Group/index.tsx,1
agent-progression-api/Makefile,1
db/migrations/migrations/1614909389406_alter_table_app_intents_drop_column_check_agent_messages/down.sql,1
walter-server/walter_tornado/endpoint_handlers/__init__.py,1
windows/electron_app/configuration/staging/walter-dev.json,1
walter-client/packages/ai-director/src/components/LiveAudioTranscript/index.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/FakeData/fake_agent_progression.ts,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/BehaviorHeatMap/index.tsx,1
walter-server/walter_tornado/live_chat_monitoring.py,1
walter-client/packages/uicommon/src/components/AgentAndTeamSelect/Styled.tsx,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/IndividualAgent/index.tsx,1
db/migrations/migrations/1600083325709_alter_table_app_manual_triggers_alter_column_name/down.sql,1
walter-client/packages/ai-director/src/GlobalStyles.tsx,1
integrations/cisco-cti/src/cti-util.ts,1
walter-client/packages/ai-director/src/components/BehaviorLabelList/BehaviorLabelProgress.tsx,1
ai-agent/src/tracer.ts,1
db/migrations/metadata/remote_schemas.yaml,1
db/migrations/migrations/1612576075395_alter_table_app_moment_detections_add_column_data/up.sql,1
windows/audiograb_lib/framework.h,1
walter-client/packages/ai-director/src/pages/AgentProgression/Group/BehaviorHeatMap/Styled.tsx,1
integrations/zoom/daemon/zoom-web-app/meeting.html,1
cronjobs/AgentProgression/tsconfig.json,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/index.tsx,1
db/migrations/migrations/1602560794122_new_checklist_experience_with_used_widgets/down.sql,1
experimental/el-kb-scraper/scrapy.cfg,1
agent-progression-api/constants.py,1
walter-client/migrations/migrations/1599862584028_set_fk_app_manual_triggers_intents_id/up.sql,1
experimental/kb/README.md,1
walter-client/packages/ai-director/src/type-declarations/svg.d.ts,1
walter-client/packages/ai-director/src/pages/UsersPage/index.tsx,1
db/migrations/migrations/1583797611121_alter_table_public_user_agent_profiles_add_column_chatflow_id/down.sql,1
integrations/zoom/daemon/zoom-web-app/localhost.key,1
db/migrations/migrations/1612663586180_alter_table_app_moments_alter_column_name/down.sql,1
walter-client/src/pages/PopupWindowPage/index.tsx,1
db/migrations/migrations/1582226499474_init/up.sql,1
db/migrations/migrations/1603221890430_alter_table_app_triggers_alter_column_intent_id/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/index.tsx,1
walter-client/packages/uicommon/src/chat/CopyTranscriptButton/CopyTranscriptButtonContainer.tsx,1
walter-client/packages/ai-director/src/pages/ConversationView/CheckListPanel/Styled.tsx,1
integrations/amazon-connect/Makefile,1
db/migrations/migrations/1601061512733_replace_manual_trigger_with_trigger/up.sql,1
walter-client/packages/ai-director/src/pages/IntentsQAPage/index.tsx,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/insert-behaviors-for-callflow.gql.ts,1
db/migrations/migrations/1611181990485_set_fk_app_agent_did_do_behavior_agent_profile_id/up.sql,1
db/migrations/migrations/1602585273420_alter_table_app_chats_add_column_audio_analysis/up.sql,1
walter-client/packages/ai-director/src/pages/ConversationDetails/TopBar/Styled.tsx,1
audio-integrations/zoom/calendar/package.json,1
integrations/zoom/daemon/package.json,1
walter-client/packages/ai-director/src/components/IntentSearch/View.tsx,1
walter-client/packages/ai-director/src/components/ActiveBehaviorsProvider/active-behaviors.gql.ts,1
walter-client/packages/ai-director/src/pages/VisualCallFlowEditor/SaveButton.tsx,1
walter-client/migrations/migrations/1595465838225_alter_table_app_widget_predictions_alter_column_message_id/down.sql,1
walter-client/migrations/migrations/1601509269975_create_dev_schema_demo_scripts_table/down.sql,1
windows/electron_app/configuration/prod/dogfood.json,1
walter-client/packages/ai-director/src/components/IntentSearch/index.tsx,1
walter-client/migrations/migrations/1583797632105_set_fk_public_user_agent_profiles_chatflow_id/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgression/IndividualAgent/BehaviorHeatMap/Container.tsx,1
walter-client/migrations/migrations/1594845887113_alter_table_public_chatflows_drop_column_notes_init_values/down.sql,1
walter-client/src/demos/FlowBar/index.tsx,1
db/migrations/migrations/1600083325709_alter_table_app_manual_triggers_alter_column_name/up.sql,1
db/migrations/migrations/1595465715005_alter_table_app_widget_predictions_add_column_chat_id/down.sql,1
agent-progression-api/README.md,1
db/migrations/hasura-linux,1
db/migrations/migrations/1599829825864_alter_table_app_intent_examples_alter_column_manual_text/up.sql,1
db/migrations/migrations/1620938148632_add_ix_chats_user_id_created_at/down.sql,1
walter-client/src/type-declarations/svg.d.ts,1
walter-client/packages/ai-director/src/pages/Header/HeaderOnlyTitle.tsx,1
walter-client/src/demos/Toolbar.tsx,1
chrome-extensions/cresta-for-outreach/images/cresta48.png,1
walter-client/migrations/migrations/1583797491890_set_fk_public_chats_chatflow_id/up.sql,1
db/migrations/migrations/1600904422238_alter_table_app_checklist_templates_alter_column_created_at/down.sql,1
windows/electron_app/build.py,1
audio-integrations/zoom/daemon/yarn.lock,1
walter-client/migrations/migrations/1602048163557_add_triggers_support/down.sql,1
windows/electron_app/status_page/connect_fail.html,1
walter-server/walter_tornado/endpoint_handlers/utils/__init__.py,1
db/migrations/migrations/1603407317524_alter_table_app_intents_drop_column_active/down.sql,1
walter-client/packages/ai-director/src/pages/AgentProgressionFake/HeatMap/HeatMap.tsx,1
experimental/el-kb-scraper/elkb/spiders/__init__.py,1
walter-client/migrations/metadata/allow_list.yaml,1
